date_application	top_liste	prix_fht	prix_ttc	top_sur_facture	type_marge	code_marge	marge_ttc	date_source_doc	type_source_doc	code_ucd
2010-01-01	1	3.3	3.37	N	0	3	22	2009-04-29	JO	9217617
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9217741
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9218203
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9218226
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9218232
2020-01-01	1	120.156	122.68	N	0	3	22	2019-09-03	JO	9218261
2020-01-01	2	120.156	122.68				0	2019-09-03	JO	9218261
2017-01-15	1	141.36	144.33	N	0	3	22	2017-01-12	JO	9218261
2017-01-15	2	141.36	144.33				0	2017-01-12	JO	9218261
2010-01-01	1	152	155.19	N	0	3	22	2009-04-29	JO	9218261
2005-05-11	2	152	155.19				0	2005-05-10	JO	9218261
2010-01-01	1	9	9.19	N	0	3	22	2009-04-29	JO	9218605
2010-01-01	1	19	19.4	N	0	3	22	2009-04-29	JO	9218611
2010-01-01	1	5	5.11	N	0	3	22	2009-04-29	JO	9218628
2010-01-01	1	152	155.19	N	0	3	22	2009-04-29	JO	9219390
2005-05-11	2	152	155.19				0	2005-05-10	JO	9219390
2016-12-01	1	85.5	87.3	N	0	3	22	2016-11-25	JO	9219467
2009-03-01	2	450	459.45				0	2008-12-24	JO	9219467
2019-01-01	1	1275.636	1302.42	N	0	3	22	2018-11-28	JO	9219740
2019-01-01	2	1275.636	1302.42				0	2018-11-28	JO	9219740
2016-11-10	1	1409.543	1439.14	N	0	3	22	2016-11-09	JO	9219740
2016-11-10	2	1409.543	1439.14				0	2016-11-09	JO	9219740
2018-09-01	1	349.501	356.84	N	0	3	22	2018-08-14	JO	9220097
2018-09-01	2	349.501	356.84				0	2018-08-14	JO	9220097
2018-01-02	1	424.394	433.31	N	0	3	22	2017-12-22	JO	9220097
2018-01-02	2	424.394	433.31				0	2017-12-22	JO	9220097
2016-04-01	1	499.287	509.77	N	0	3	22	2016-01-27	JO	9220097
2016-04-01	2	499.287	509.77				0	2016-01-27	JO	9220097
2010-01-01	1	6	6.13	N	0	3	22	2009-04-29	JO	9220275
2020-01-01	1	1.751	1.79	N	0	3	22	2019-11-14	JO	9220306
2019-01-01	1	2.115	2.16	N	0	3	22	2018-11-08	JO	9220306
2010-01-01	1	2.35	2.4	N	0	3	22	2009-04-29	JO	9220306
2010-01-01	1	18.72	19.11	N	0	3	22	2009-04-29	JO	9220861
2010-01-01	1	28.08	28.67	N	0	3	22	2009-04-29	JO	9220878
2010-01-01	1	37.44	38.23	N	0	3	22	2009-04-29	JO	9220884
2010-01-01	1	56.17	57.35	N	0	3	22	2009-04-29	JO	9220890
2010-01-01	1	153	156.21	N	0	3	22	2009-04-29	JO	9221984
2010-01-01	1	183.6	187.46	N	0	3	22	2009-04-29	JO	9221990
2010-01-01	1	229.5	234.32	N	0	3	22	2009-04-29	JO	9222009
2010-01-01	1	76.5	78.11	N	0	3	22	2009-04-29	JO	9222015
2010-01-01	1	122.4	124.97	N	0	3	22	2009-04-29	JO	9222021
2015-10-16	1	5.81	5.93	N	0	3	22	2015-10-15	JO	9222222
2010-01-01	1	4	4.08	N	0	3	22	2009-04-29	JO	9222647
2010-01-01	1	42	42.88	N	0	3	22	2009-04-29	JO	9222676
2010-01-01	1	14	14.29	N	0	3	22	2009-04-29	JO	9222682
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9223078
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9223084
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9223109
2010-01-01	1	1.18	1.2	N	0	3	22	2009-04-29	JO	9223730
2010-01-01	1	6	6.13	N	0	3	22	2009-04-29	JO	9224698
2017-02-01	1	648	661.61	N	0	3	22	2017-01-31	JO	9224758
2017-02-01	2	648	661.61				0	2017-01-31	JO	9224758
2012-03-01	1	720	735.12	N	0	3	22	2011-12-06	JO	9224758
2012-03-01	2	720	735.12				0	2011-12-06	JO	9224758
2017-02-01	1	162	165.4	N	0	3	22	2017-01-31	JO	9224764
2017-02-01	2	162	165.4				0	2017-01-31	JO	9224764
2012-03-01	1	180	183.78	N	0	3	22	2011-12-06	JO	9224764
2012-03-01	2	180	183.78				0	2011-12-06	JO	9224764
2017-02-01	1	324	330.8	N	0	3	22	2017-01-31	JO	9224770
2017-02-01	2	324	330.8				0	2017-01-31	JO	9224770
2012-03-01	1	360	367.56	N	0	3	22	2011-12-06	JO	9224770
2012-03-01	2	360	367.56				0	2011-12-06	JO	9224770
2017-03-01	1	648	661.61	N	0	3	22	2017-02-17	JO	9224971
2017-03-01	2	648	661.61				0	2017-02-17	JO	9224971
2012-03-01	1	720	735.12	N	0	3	22	2012-01-03	JO	9224971
2012-03-01	2	720	735.12				0	2012-01-03	JO	9224971
2017-03-01	1	162	165.4	N	0	3	22	2017-02-17	JO	9224988
2017-03-01	2	162	165.4				0	2017-02-17	JO	9224988
2012-03-01	1	180	183.78	N	0	3	22	2012-01-03	JO	9224988
2012-03-01	2	180	183.78				0	2012-01-03	JO	9224988
2017-03-01	1	324	330.8	N	0	3	22	2017-02-17	JO	9224994
2017-03-01	2	324	330.8				0	2017-02-17	JO	9224994
2012-03-01	1	360	367.56	N	0	3	22	2012-01-03	JO	9224994
2012-03-01	2	360	367.56				0	2012-01-03	JO	9224994
2017-03-02	1	12.97	13.24	N	0	4	0	2017-03-02	CNAMTS	9225812
2018-09-01	1	5.416	5.53	N	0	3	22	2018-07-31	JO	9225901
2010-04-06	1	9.026	9.22	N	0	3	22	2010-03-12	JO	9225901
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9225918
2017-07-01	2	648	661.61				0	2017-06-13	JO	9225918
2012-03-01	1	720	735.12	N	0	3	22	2012-01-10	JO	9225918
2012-03-01	2	720	735.12				0	2012-01-10	JO	9225918
2017-07-01	1	162	165.4	N	0	3	22	2017-06-13	JO	9225924
2017-07-01	2	162	165.4				0	2017-06-13	JO	9225924
2012-03-01	1	180	183.78	N	0	3	22	2012-01-10	JO	9225924
2012-03-01	2	180	183.78				0	2012-01-10	JO	9225924
2017-07-01	1	324	330.8	N	0	3	22	2017-06-13	JO	9225930
2017-07-01	2	324	330.8				0	2017-06-13	JO	9225930
2012-03-01	1	360	367.56	N	0	3	22	2012-01-10	JO	9225930
2012-03-01	2	360	367.56				0	2012-01-10	JO	9225930
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226473
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226496
2010-01-01	1	1.3	1.33	N	0	3	22	2009-04-29	JO	9226562
2010-01-01	1	2.3	2.35	N	0	3	22	2009-04-29	JO	9226585
2010-01-01	1	3.3	3.37	N	0	3	22	2009-04-29	JO	9226616
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226763
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226786
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226792
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226852
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226929
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9226935
2019-01-01	1	14.52	14.82	N	0	3	22	2018-11-13	JO	9226941
2010-01-01	1	33	33.69	N	0	3	22	2009-04-29	JO	9226941
2010-01-01	1	1.5	1.53	N	0	3	22	2009-04-29	JO	9226970
2010-01-01	1	2	2.04	N	0	3	22	2009-04-29	JO	9226987
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9227679
2010-01-01	1	2.083	2.13	N	0	3	22	2009-04-29	JO	9227685
2010-01-01	1	9.08	9.27	N	0	3	22	2009-04-29	JO	9227691
2010-01-01	1	3.658	3.73	N	0	3	22	2009-04-29	JO	9227716
2010-01-01	1	1.154	1.18	N	0	3	22	2009-04-29	JO	9227722
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9228555
2009-03-01	2	225	229.73				0	2008-12-24	JO	9228555
2016-12-01	1	8.55	8.73	N	0	3	22	2016-11-25	JO	9228561
2009-03-01	2	45	45.95				0	2008-12-24	JO	9228561
2017-01-01	1	75.868	77.46	N	0	3	22	2016-12-20	JO	9229158
2019-01-01	1	786.25	802.76	N	0	3	22	2018-12-05	JO	9229483
2019-01-01	2	786.25	802.76				0	2018-12-05	JO	9229483
2010-06-01	1	925	944.43	N	0	3	22	2009-04-29	JO	9229483
2010-06-01	2	925	944.43				0	2009-10-02	JO	9229483
2010-01-01	1	0.205	0.21	N	0	3	22	2009-04-29	JO	9231592
2018-03-01	1	39.615	40.45	N	0	3	22	2018-02-20	JO	9231669
2018-03-01	2	39.615	40.45				0	2018-02-20	JO	9231669
2011-01-01	1	41.7	42.58	N	0	3	22	2010-04-23	JO	9231669
2011-01-01	2	41.7	42.58				0	2010-04-23	JO	9231669
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9231735
2010-01-01	1	1814	1852.09	N	0	3	22	2009-04-29	JO	9231818
2005-05-11	2	1814	1852.09				0	2005-05-10	JO	9231818
2010-01-01	1	907	926.05	N	0	3	22	2009-04-29	JO	9231824
2005-05-11	2	907	926.05				0	2005-05-10	JO	9231824
2017-07-01	1	324	330.8	N	0	3	22	2017-06-13	JO	9232120
2017-07-01	2	324	330.8				0	2017-06-13	JO	9232120
2012-03-01	1	360	367.56	N	0	3	22	2012-01-10	JO	9232120
2012-03-01	2	360	367.56				0	2012-01-10	JO	9232120
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9232137
2017-07-01	2	648	661.61				0	2017-06-13	JO	9232137
2012-03-01	1	720	735.12	N	0	3	22	2012-01-10	JO	9232137
2012-03-01	2	720	735.12				0	2012-01-10	JO	9232137
2017-07-01	1	162	165.4	N	0	3	22	2017-06-13	JO	9232143
2017-07-01	2	162	165.4				0	2017-06-13	JO	9232143
2012-03-01	1	180	183.78	N	0	3	22	2012-01-10	JO	9232143
2012-03-01	2	180	183.78				0	2012-01-10	JO	9232143
2010-01-01	1	3	3.06	N	0	3	22	2009-04-29	JO	9232309
2005-05-11	2	3	3.06				0	2005-05-10	JO	9232309
2010-01-01	1	1335.31	1363.35	N	0	3	22	2009-04-29	JO	9232315
2005-05-11	2	1335.31	1363.35				0	2005-05-10	JO	9232315
2019-12-20	1	2196	2242.12	N	0	3	22	2019-12-18	JO	9233208
2019-12-20	2	2196	2242.12				0	2019-12-17	JO	9233208
2010-01-01	1	1098	1121.06	N	0	3	22	2009-04-29	JO	9233208
2007-06-14	2	1098	1121.06				0	2007-06-13	JO	9233208
2010-01-01	1	245	250.15	N	0	3	22	2009-04-29	JO	9233214
2006-08-11	2	245	250.15				0	2006-08-10	JO	9233214
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9233473
2010-01-01	1	59.62	60.87	N	0	3	22	2009-04-29	JO	9233527
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9233533
2010-01-01	1	59.62	60.87	N	0	3	22	2009-04-29	JO	9233533
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9233622
2010-01-01	1	615	627.92	N	0	3	22	2009-04-29	JO	9233697
2005-05-11	2	615	627.92				0	2005-05-10	JO	9233697
2019-12-20	1	3628	3704.19	N	0	3	22	2019-12-18	JO	9234047
2019-12-20	2	3628	3704.19				0	2019-12-18	JO	9234047
2010-01-01	1	907	926.05	N	0	3	22	2009-04-29	JO	9234047
2005-05-11	2	907	926.05				0	2005-05-10	JO	9234047
2018-10-31	1	42.078	42.96	N	0	3	22	2018-09-26	JO	9234053
2018-10-31	2	42.078	42.96				0	2018-09-26	JO	9234053
2016-04-01	1	70.13	71.6	N	0	3	22	2016-03-15	JO	9234053
2016-04-01	2	70.13	71.6				0	2016-03-15	JO	9234053
2011-01-01	1	208.5	212.88	N	0	3	22	2010-04-23	JO	9234225
2011-01-01	2	208.5	212.88				0	2010-04-23	JO	9234225
2011-01-01	1	417	425.76	N	0	3	22	2010-04-23	JO	9234248
2011-01-01	2	417	425.76				0	2010-04-23	JO	9234248
2011-01-01	1	104.25	106.44	N	0	3	22	2010-04-23	JO	9234254
2011-01-01	2	104.25	106.44				0	2010-04-23	JO	9234254
2017-01-01	1	3121.87	3187.43	N	0	3	22	2016-12-13	JO	9235058
2017-01-01	2	3121.87	3187.43				0	2016-12-13	JO	9235058
2019-01-01	1	6.175	6.3	N	0	3	22	2018-10-26	JO	9236247
2017-01-02	1	8.336	8.51	N	0	3	22	2016-12-13	JO	9236247
2010-01-01	1	0.388	0.4	N	0	3	22	2009-04-29	JO	9236891
2019-06-27	1	94.96	96.95	N	0	3	22	2019-06-26	CNAMTS	9237413
2019-06-27	1	189.91	193.9	N	0	3	22	2019-06-26	CNAMTS	9237838
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9238281
2018-07-01	1	1520.911	1552.85	N	0	3	22	2018-06-26	JO	9238861
2018-07-01	2	1520.911	1552.85				0	2018-06-26	JO	9238861
2016-07-01	1	1560.935	1593.71	N	0	3	22	2016-06-17	JO	9238861
2016-07-01	2	1560.935	1593.71				0	2016-06-17	JO	9238861
2010-01-01	1	60	61.26	N	0	3	22	2009-04-29	JO	9239116
2005-05-11	2	60	61.26				0	2005-05-10	JO	9239116
2010-01-01	1	9	9.19	N	0	3	22	2009-04-29	JO	9239145
2010-01-01	1	19	19.4	N	0	3	22	2009-04-29	JO	9239151
2010-01-01	1	5	5.11	N	0	3	22	2009-04-29	JO	9239168
2018-01-02	1	2.094	2.14	N	0	3	22	2017-12-28	JO	9239228
2016-06-15	1	2.446	2.5	N	0	3	22	2016-06-03	JO	9239228
2010-01-01	1	300	306.3	N	0	3	22	2009-04-29	JO	9239381
2005-05-11	2	300	306.3				0	2005-05-10	JO	9239381
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9239429
2013-04-16	1	416	424.74	N	0	3	22	2012-09-11	JO	9239501
2010-01-01	1	2.3	2.35	N	0	3	22	2009-04-29	JO	9239671
2010-01-01	1	1326.3	1354.15	N	0	3	22	2009-04-29	JO	9239754
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9240013
2017-11-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9240013
2017-04-01	1	32.453	33.13	N	0	3	22	2017-03-09	JO	9240013
2016-07-01	1	33.864	34.58	N	0	3	22	2016-05-19	JO	9240013
2005-05-11	2	45	45.95				0	2005-05-10	JO	9240013
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9240036
2017-11-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9240036
2017-04-01	1	32.453	33.13	N	0	3	22	2017-03-09	JO	9240036
2016-07-01	1	33.864	34.58	N	0	3	22	2016-05-19	JO	9240036
2005-05-11	2	45	45.95				0	2005-05-10	JO	9240036
2020-01-01	1	79.992	81.67	N	0	3	22	2019-12-03	JO	9240125
2020-01-01	2	79.992	81.67				0	2019-12-03	JO	9240125
2010-01-01	1	133.32	136.12	N	0	3	22	2009-04-29	JO	9240125
2009-11-01	2	133.32	136.12				0	2009-10-22	JO	9240125
2019-01-01	1	3.287	3.36	N	0	3	22	2018-11-22	JO	9240562
2016-07-01	1	6.185	6.31	N	0	3	22	2016-06-29	JO	9240562
2010-01-01	1	6	6.13	N	0	3	22	2009-04-29	JO	9240740
2014-11-01	1	115.18	117.6	N	0	3	22	2014-10-30	JO	9241047
2014-11-01	1	132.68	135.47	N	0	3	22	2014-10-30	JO	9241076
2016-10-01	1	60.86	62.14	N	0	3	22	2016-06-29	JO	9241082
2012-12-01	1	25.32	25.85	N	0	3	22	2012-11-16	JO	9241159
2010-01-01	1	153	156.21	N	0	3	22	2009-04-29	JO	9241863
2010-01-01	1	183.6	187.46	N	0	3	22	2009-04-29	JO	9241886
2010-01-01	1	229.5	234.32	N	0	3	22	2009-04-29	JO	9241892
2010-01-01	1	76.5	78.11	N	0	3	22	2009-04-29	JO	9241900
2010-01-01	1	122.4	124.97	N	0	3	22	2009-04-29	JO	9241917
2020-03-01	2	76.732	78.34				0	2019-12-19	JO	9242615
2018-01-02	2	80.77	82.47				0	2017-12-28	JO	9242615
2016-09-01	2	87.07	88.9				0	2016-05-19	JO	9242615
2010-01-01	1	13.39	13.67	N	0	3	22	2009-04-29	JO	9242650
2020-01-01	2	212.501	216.96				0	2019-12-03	JO	9242911
2017-03-01	2	354.168	361.61				0	2017-02-16	JO	9242911
2016-10-01	2	373.844	381.69				0	2016-07-27	JO	9242911
2010-01-01	1	9	9.19	N	0	3	22	2009-04-29	JO	9246524
2010-01-01	1	19	19.4	N	0	3	22	2009-04-29	JO	9246530
2010-01-01	1	5	5.11	N	0	3	22	2009-04-29	JO	9246547
2012-12-01	1	25.32	25.85	N	0	3	22	2012-11-16	JO	9246553
2010-01-01	1	15	15.32	N	0	3	22	2009-04-29	JO	9246642
2019-01-01	1	46.976	47.96	N	0	3	22	2018-11-28	JO	9246725
2016-07-01	1	70.465	71.94	N	0	3	22	2016-05-19	JO	9246725
2014-03-01	2	78.294	79.94				0	2012-12-26	JO	9246725
2010-01-01	1	2.083	2.13	N	0	3	22	2009-04-29	JO	9247191
2010-01-01	1	9.08	9.27	N	0	3	22	2009-04-29	JO	9247216
2010-01-01	1	3.658	3.73	N	0	3	22	2009-04-29	JO	9247222
2010-01-01	1	1.154	1.18	N	0	3	22	2009-04-29	JO	9247239
2019-06-27	1	282.5	288.43	N	0	3	22	2019-06-26	CNAMTS	9247297
2019-06-27	1	20.17	20.59	N	0	3	22	2019-06-26	CNAMTS	9247328
2010-01-01	1	25.3	25.83	N	0	3	22	2009-04-29	JO	9247357
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9247682
2017-04-01	1	648	661.61	N	0	3	22	2017-03-17	JO	9248144
2017-04-01	2	648	661.61				0	2017-03-17	JO	9248144
2012-03-01	1	720	735.12	N	0	3	22	2012-01-03	JO	9248144
2012-03-01	2	720	735.12				0	2012-01-03	JO	9248144
2017-04-01	1	324	330.8	N	0	3	22	2017-03-17	JO	9248150
2017-04-01	2	324	330.8				0	2017-03-17	JO	9248150
2012-03-01	1	360	367.56	N	0	3	22	2012-01-03	JO	9248150
2012-03-01	2	360	367.56				0	2012-01-03	JO	9248150
2017-06-01	1	242.747	247.84	N	0	3	22	2017-05-23	JO	9249089
2017-06-01	2	242.747	247.84				0	2017-05-23	JO	9249089
2017-01-01	1	404.579	413.08	N	0	3	22	2016-12-06	JO	9249089
2017-01-01	2	404.579	413.08				0	2016-12-06	JO	9249089
2017-06-01	1	242.747	247.84	N	0	3	22	2017-05-23	JO	9249095
2017-01-01	1	404.579	413.08	N	0	3	22	2016-12-06	JO	9249095
2017-06-01	1	308.767	315.25	N	0	3	22	2017-05-23	JO	9249103
2017-06-01	2	308.767	315.25				0	2017-05-23	JO	9249103
2017-01-01	1	514.611	525.42	N	0	3	22	2016-12-06	JO	9249103
2017-01-01	2	514.611	525.42				0	2016-12-06	JO	9249103
2017-01-01	2	630	643.23				0	2016-12-13	JO	9249907
2013-01-01	1	2.975	3.04	N	0	3	22	2012-11-22	JO	9250187
2019-03-15	1	27	27.57	N	0	3	22	2019-03-13	JO	9250572
2010-01-01	1	45	45.95	N	0	3	22	2009-04-29	JO	9250572
2010-01-01	1	780	796.38	N	0	3	22	2009-04-29	JO	9250980
2005-05-11	2	780	796.38				0	2005-05-10	JO	9250980
2010-01-01	1	195	199.1	N	0	3	22	2009-04-29	JO	9250997
2005-05-11	2	195	199.1				0	2005-05-10	JO	9250997
2010-01-01	1	390	398.19	N	0	3	22	2009-04-29	JO	9251005
2005-05-11	2	390	398.19				0	2005-05-10	JO	9251005
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9251092
2018-02-01	2	331.73	338.7				0	2018-01-26	JO	9251092
2017-03-01	2	358.625	366.16				0	2016-06-17	JO	9251092
2016-03-01	2	379.475	387.44				0	2016-02-10	JO	9251092
2005-05-11	2	2000	2042				0	2005-05-10	JO	9251235
2010-01-01	1	4	4.08	N	0	3	22	2009-04-29	JO	9251270
2010-01-01	1	14	14.29	N	0	3	22	2009-04-29	JO	9251287
2010-01-01	1	310	316.51	N	0	3	22	2009-04-29	JO	9251399
2016-03-01	2	258.75	264.18				0	2016-02-03	JO	9253381
2019-01-01	1	940.263	960.01	N	0	3	22	2018-12-20	JO	9255463
2019-01-01	2	940.263	960.01				0	2018-12-20	JO	9255463
2015-02-01	1	1016.5	1037.85	N	0	3	22	2015-01-27	JO	9255463
2015-02-01	2	1016.5	1037.85				0	2015-01-27	JO	9255463
2019-01-01	1	1032.3	1053.98	N	0	3	22	2018-12-20	JO	9255486
2019-01-01	2	1032.3	1053.98				0	2018-12-20	JO	9255486
2015-02-01	1	1116	1139.44	N	0	3	22	2015-01-27	JO	9255486
2015-02-01	2	1116	1139.44				0	2015-01-27	JO	9255486
2010-01-01	1	2.96	3.02	N	0	3	22	2009-04-29	JO	9255724
2013-04-01	1	31.023	31.67	N	0	3	22	2013-02-22	JO	9256221
2013-04-01	1	4.433	4.53	N	0	3	22	2013-02-22	JO	9256238
2010-01-01	1	9	9.19	N	0	3	22	2009-04-29	JO	9256818
2010-01-01	1	19	19.4	N	0	3	22	2009-04-29	JO	9256824
2010-01-01	1	5	5.11	N	0	3	22	2009-04-29	JO	9256830
2016-04-01	1	16.032	16.37	N	0	3	22	2016-03-15	JO	9256965
2016-04-01	2	16.032	16.37				0	2016-03-15	JO	9256965
2010-01-01	1	0	0	O	0	3	22	2009-04-29	JO	9257031
2010-01-01	1	15.737	16.07	N	0	3	22	2009-04-29	JO	9257315
2010-01-01	1	112.31	114.67	N	0	3	22	2009-04-29	JO	9257806
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9258088
2017-07-01	2	648	661.61				0	2017-06-13	JO	9258088
2012-03-01	1	720	735.12	N	0	3	22	2012-01-24	JO	9258088
2012-03-01	2	720	735.12				0	2012-01-24	JO	9258088
2017-07-01	1	972	992.41	N	0	3	22	2017-06-13	JO	9258094
2017-07-01	2	972	992.41				0	2017-06-13	JO	9258094
2012-03-01	1	1080	1102.68	N	0	3	22	2012-01-24	JO	9258094
2012-03-01	2	1080	1102.68				0	2012-01-24	JO	9258094
2017-07-01	1	162	165.4	N	0	3	22	2017-06-13	JO	9258102
2017-07-01	2	162	165.4				0	2017-06-13	JO	9258102
2012-03-01	1	180	183.78	N	0	3	22	2012-01-24	JO	9258102
2012-03-01	2	180	183.78				0	2012-01-24	JO	9258102
2017-07-01	1	324	330.8	N	0	3	22	2017-06-13	JO	9258119
2017-07-01	2	324	330.8				0	2017-06-13	JO	9258119
2012-03-01	1	360	367.56	N	0	3	22	2012-01-24	JO	9258119
2012-03-01	2	360	367.56				0	2012-01-24	JO	9258119
2005-05-11	2	10900	11128.9				0	2005-05-10	JO	9258504
2019-09-04	1	3.599	3.67	N	0	3	22	2019-04-17	JO	9258697
2017-01-01	1	5.999	6.12	N	0	3	22	2016-12-21	JO	9258697
2019-09-04	1	3.599	3.67	N	0	3	22	2019-04-17	JO	9258705
2017-01-01	1	5.999	6.12	N	0	3	22	2016-12-21	JO	9258705
2016-12-01	1	28.5	29.1	N	0	3	22	2016-11-25	JO	9259001
2009-03-01	2	150	153.15				0	2008-12-24	JO	9259001
2016-12-01	1	85.5	87.3	N	0	3	22	2016-11-25	JO	9259018
2009-03-01	2	450	459.45				0	2008-12-24	JO	9259018
2018-12-31	1	834.813	852.34	N	0	3	22	2018-12-14	JO	9259082
2018-12-31	2	834.813	852.34				0	2018-12-14	JO	9259082
2012-03-01	1	902.5	921.45	N	0	3	22	2012-01-24	JO	9259082
2012-03-01	2	902.5	921.45				0	2012-01-24	JO	9259082
2018-12-31	1	417.406	426.17	N	0	3	22	2018-12-14	JO	9259099
2018-12-31	2	417.406	426.17				0	2018-12-14	JO	9259099
2012-03-01	1	451.25	460.73	N	0	3	22	2012-01-24	JO	9259099
2012-03-01	2	451.25	460.73				0	2012-01-24	JO	9259099
2010-01-01	1	87	88.83	N	0	3	22	2009-04-29	JO	9259113
2016-03-01	1	5.4	5.51	N	0	3	22	2016-02-02	JO	9259509
2012-12-01	1	25.32	25.85	N	0	3	22	2012-11-16	JO	9259691
2019-05-01	1	626.31	639.46	N	0	3	22	2019-04-11	JO	9260010
2019-05-01	2	626.31	639.46				0	2019-04-11	JO	9260010
2013-06-01	1	1043.85	1065.77	N	0	3	22	2013-02-14	JO	9260010
2013-06-01	2	1043.85	1065.77				0	2013-02-14	JO	9260010
2019-04-01	2	200.64	204.85				0	2019-03-26	JO	9260599
2005-05-11	2	209	213.39				0	2005-05-10	JO	9260599
2012-01-01	2	1579.375	1612.54				0	2011-12-13	JO	9261050
2018-01-02	2	235.895	240.85				0	2017-12-22	JO	9261104
2015-04-08	2	248.311	253.53				0	2015-04-08	JO	9261104
2018-01-02	2	868.061	886.29				0	2017-12-22	JO	9261110
2015-04-08	2	913.748	932.94				0	2015-04-08	JO	9261110
2020-01-01	1	606.358	619.09	N	0	3	22	2019-12-17	JO	9261771
2020-01-01	2	606.358	619.09				0	2019-12-17	JO	9261771
2019-01-01	1	705.888	720.71	N	0	3	22	2018-12-20	JO	9261771
2019-01-01	2	705.888	720.71				0	2018-12-20	JO	9261771
2018-02-01	1	820.8	838.04	N	0	3	22	2017-12-19	JO	9261771
2018-02-01	2	820.8	838.04				0	2017-12-19	JO	9261771
2014-07-01	1	1026	1047.55	N	0	3	22	2013-08-08	JO	9261771
2014-07-01	2	1026	1047.55				0	2013-08-08	JO	9261771
2010-01-01	1	22.07	22.53	N	0	3	22	2009-04-29	JO	9261908
2005-05-11	2	252	257.29				0	2005-05-10	JO	9261920
2005-05-11	2	1284	1310.96				0	2005-05-10	JO	9261937
2010-04-06	1	5.31	5.42	N	0	3	22	2010-03-12	JO	9261966
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9262919
2009-03-01	2	225	229.73				0	2008-12-24	JO	9262919
2019-06-27	1	284.87	290.85	N	0	3	22	2019-06-26	CNAMTS	9263391
2019-06-27	1	80.72	82.42	N	0	3	22	2019-06-26	CNAMTS	9263468
2019-06-27	1	121.09	123.63	N	0	3	22	2019-06-26	CNAMTS	9263474
2019-06-27	1	242.17	247.26	N	0	3	22	2019-06-26	CNAMTS	9263480
2019-01-01	1	2.4	2.45	N	0	3	22	2018-11-13	JO	9264433
2010-01-01	1	4	4.08	N	0	3	22	2009-04-29	JO	9264433
2019-01-01	1	1.5	1.53	N	0	3	22	2018-11-13	JO	9264456
2010-01-01	1	2.5	2.55	N	0	3	22	2009-04-29	JO	9264456
2017-02-01	1	648	661.61	N	0	3	22	2017-01-31	JO	9264663
2017-02-01	2	648	661.61				0	2017-01-31	JO	9264663
2012-03-01	1	720	735.12	N	0	3	22	2011-12-06	JO	9264663
2012-03-01	2	720	735.12				0	2011-12-06	JO	9264663
2017-02-01	1	162	165.4	N	0	3	22	2017-01-31	JO	9264686
2017-02-01	2	162	165.4				0	2017-01-31	JO	9264686
2012-03-01	1	180	183.78	N	0	3	22	2011-12-06	JO	9264686
2012-03-01	2	180	183.78				0	2011-12-06	JO	9264686
2017-02-01	1	324	330.8	N	0	3	22	2017-01-31	JO	9264692
2017-02-01	2	324	330.8				0	2017-01-31	JO	9264692
2012-03-01	1	360	367.56	N	0	3	22	2011-12-06	JO	9264692
2012-03-01	2	360	367.56				0	2011-12-06	JO	9264692
2010-04-06	1	84.96	86.74	N	0	3	22	2010-03-12	JO	9264930
2017-12-20	1	30.6	31.24	N	0	3	22	2017-12-19	JO	9266550
2017-12-07	1	30.6	31.24	N	0	3	22	2017-12-06	JO	9266550
